Player,Year,Scaled_Score
Shanthakumaran Sreesanth,2008,0.077524168490514
Daniel Vettori,2008,0.07269033633058275
Ajantha Mendis,2008,0.08940377553151643
Charl Langeveldt,2009,0.07064945051321092
Sudeep Tyagi,2009,0.11489125419297203
Yusuf Abdulla,2009,0.18789716101843743
Vikram Singh,2009,0.04963894391934264
Harmeet Singh Bansal,2009,0.14417885044934614
Lasith Malinga,2010,0.34968112901846315
Muttiah Muralitharan,2010,0.4223595503509213
Shadab Jakati,2010,0.24840781324303962
Nayan Doshi,2010,0.08208666900998537
Ali Murtaza,2010,0.05305123422382126
Ashok Dinda,2010,0.3573296730373299
Harmeet Singh Bansal,2010,0.275530399287388
Ajantha Mendis,2010,0.06692453897081121
Shanthakumaran Sreesanth,2011,0.15396595967615012
Munaf Patel,2011,0.45264786881776536
Amit Singh,2011,0.1739412770765249
Ashok Dinda,2011,0.0065355534267282495
Siddharth Trivedi,2011,0.15922743409550175
RP Singh,2011,0.25494655186728626
Ali Murtaza,2011,0.2601834491452919
Ravichandran Ashwin,2011,0.5007543394964761
Alfonso Thomas,2011,0.13841452771805532
Pragyan Ojha,2011,0.1349725678885438
Ankeet Chavan,2011,0.05652250966753026
James Faulkner,2011,0.026519718597987595
Shrikant Wagh,2011,0.15313906667099225
Bhuvneshwar Kumar,2011,0.09227009938727843
Doug Bollinger,2011,0.27128543543410694
Varun Aaron,2011,0.08306877157817155
Dhawal Kulkarni,2011,0.06001737916693143
Shadab Jakati,2011,0.07162270531051251
P Parameswaran,2011,0.05531921282723012
Ben Hilfenhaus,2012,0.1604159846509943
Umesh Yadav,2012,0.3518327889273096
Lakshmipathy Balaji,2012,0.342645086685365
Shahbaz Nadeem,2012,0.2067959996278574
Ajit Chandila,2012,0.16843648895784785
Shaun Tait,2012,0.15809344479379733
Roelof van der Merwe,2012,0.04330393996599775
Rahul Sharma,2012,0.13516721884800414
Munaf Patel,2012,0.24261472542551749
Ashok Dinda,2012,0.14774579978888683
Pankaj Singh,2012,0.0756661366047564
Anand Rajan,2012,0.005025533862430029
KP Appanna,2012,0.07739735044116866
Varun Aaron,2012,0.1581721899546699
Morne Morkel,2012,0.28534061102705727
Yo Mahesh,2012,0.07413547224172753
Ryan Harris,2013,0.07542429753391175
RP Singh,2013,0.17710730442471662
Mohit Sharma,2013,0.3159913243584763
Ankeet Chavan,2013,0.02958659192713297
Ishant Sharma,2013,0.1446916672498152
Ajantha Mendis,2013,0.07138086623966788
Pragyan Ojha,2013,0.29265494524704455
Parvinder Awana,2013,0.14333978684379367
Murali Kartik,2013,0.0845994359412004
Dirk Nannes,2013,0.15810300038635264
Shanthakumaran Sreesanth,2013,0.1804089975931382
Muttiah Muralitharan,2013,0.06985020187663901
Vikramjeet Malik,2013,0.05457824150821782
Dhawal Kulkarni,2013,0.1828716271560074
Jason Holder,2013,0.08134640551264388
Anand Rajan,2013,0.08306877157817155
Sandeep Sharma,2013,0.07763918951201326
Ben Hilfenhaus,2014,0.026519718597987595
Samuel Badree,2014,0.14416115490757697
Parvinder Awana,2014,0.05496825124880924
Ishwar Pandey,2014,0.29036024637556435
Zaheer Khan,2015,0.15396595967615012
Jayant Yadav,2015,0.11813101296520173
Trent Boult,2015,0.07698445446655583
Ishwar Pandey,2015,0.1343843680801383
John Hastings,2016,0.031552920528517554
Mustafizur Rahman,2016,0.5406513371439521
Yuzvendra Chahal,2016,0.15999866479093924
Sreenath Aravind,2016,0.21425848485587828
Brad Hogg,2016,0.08200998832898587
Ashok Dinda,2016,0.2752255247644192
Anureet Singh,2016,0.029002992959587394
Tabraiz Shamsi,2016,0.08088337216968522
Nathu Singh,2017,0.056481220070068984
T Natarajan,2017,0.011561087289158285
Avesh Khan,2017,0.09158917494000274
Lungi Ngidi,2018,0.3483645807108406
Sandeep Lamichhane,2018,0.18830120922216567
David Willey,2018,0.09694207632516147
Imran Tahir,2019,0.5280277898652627
Ankit Rajpoot,2019,0.05783197975844514
Jason Behrendorff,2019,0.08953944135174635
Anukul Roy,2019,0.025009699033689353
Adam Zampa,2020,0.06788599674026669
Josh Hazlewood,2020,0.08776693791787285
Piyush Chawla,2020,0.08590890603211526
Mitchell Santner,2020,0.08153810721514265
Amit Mishra,2020,0.05346118094147254
Jayant Yadav,2020,0.03769740248214828
Karn Sharma,2020,0.07293217540142738
Anrich Nortje,2021,0.35873213320024144
Imran Tahir,2021,0.06998586769686893
Umran Malik,2021,0.08590890603211526
Riley Meredith,2021,0.06664589317308678
Amit Mishra,2021,0.08405972191724223
Josh Hazlewood,2021,0.08867235980505947
